Rounded_Latitude,Rounded_Longitude,Month_Segment,Count
40.681,-73.8609,Jan-Feb,2
40.681,-73.8609,Mar-Apr,2
40.681,-73.8575,Jan-Feb,1
40.681,-73.8575,Mar-Apr,1
40.681,-73.8575,May-Jun,2
40.681,-73.8522,Jan-Feb,1
40.681,-73.8522,May-Jun,2
40.681,-73.8493,Jan-Feb,1
40.681,-73.8458,Jan-Feb,1
40.681,-73.8458,May-Jun,1
40.681,-73.8126,Mar-Apr,1
40.681,-73.8022,Mar-Apr,1
40.681,-73.8022,May-Jun,1
40.681,-73.7839,Jan-Feb,1
40.681,-73.777,Jan-Feb,7
40.681,-73.777,Mar-Apr,6
40.681,-73.777,May-Jun,7
40.681,-73.7736,Mar-Apr,1
40.681,-73.7586,Mar-Apr,1
40.681,-73.7574,Jan-Feb,1
40.681,-73.7574,Mar-Apr,1
40.681,-73.7469,Mar-Apr,1
40.681,-73.7469,Nov-Dec,1
40.681,-73.7266,Jan-Feb,1
40.6811,-73.9965,May-Jun,1
40.6811,-73.9915,May-Jun,2
40.6811,-73.9821,Jan-Feb,3
40.6811,-73.9821,Mar-Apr,3
40.6811,-73.9761,Jan-Feb,2
40.6811,-73.9761,May-Jun,2
40.6811,-73.9761,Sep-Oct,1
40.6811,-73.9744,Jan-Feb,2
40.6811,-73.9744,Mar-Apr,2
40.6811,-73.9744,May-Jun,3
40.6811,-73.9644,Jan-Feb,4
40.6811,-73.9644,Mar-Apr,8
40.6811,-73.9644,May-Jun,6
40.6811,-73.9599,Jan-Feb,24
40.6811,-73.9599,Mar-Apr,20
40.6811,-73.9599,May-Jun,6
40.6811,-73.9557,Jan-Feb,31
40.6811,-73.9557,Mar-Apr,16
40.6811,-73.9557,May-Jun,15
40.6811,-73.9497,Jan-Feb,1
40.6811,-73.9497,Mar-Apr,2
40.6811,-73.9497,May-Jun,3
40.6811,-73.9464,May-Jun,2
40.6811,-73.9362,Mar-Apr,1
40.6811,-73.9362,May-Jun,2
40.6811,-73.9302,Jan-Feb,3
40.6811,-73.9302,Mar-Apr,5
40.6811,-73.9302,May-Jun,1
40.6811,-73.9168,Mar-Apr,2
40.6811,-73.91,Jan-Feb,1
40.6811,-73.91,Mar-Apr,3
40.6811,-73.91,May-Jun,6
40.6811,-73.8912,Jan-Feb,1
40.6811,-73.8912,May-Jun,1
40.6811,-73.883,Jan-Feb,2
40.6811,-73.883,May-Jun,2
40.6811,-73.8811,Mar-Apr,2
40.6811,-73.8776,Jan-Feb,2
40.6811,-73.8736,Jan-Feb,3
40.6811,-73.8736,Mar-Apr,1
40.6811,-73.8736,May-Jun,1
40.6811,-73.8463,May-Jun,1
40.6811,-73.8226,Jan-Feb,1
40.6811,-73.8226,Mar-Apr,1
40.6811,-73.8191,May-Jun,1
40.6811,-73.8161,Nov-Dec,1
40.6811,-73.7942,Mar-Apr,2
40.6811,-73.7942,May-Jun,1
40.6811,-73.7887,Mar-Apr,1
40.6811,-73.7812,Mar-Apr,1
40.6811,-73.7733,Jan-Feb,1
40.6811,-73.7733,May-Jun,2
40.6811,-73.7707,Jan-Feb,1
40.6811,-73.7707,Nov-Dec,1
40.6811,-73.7644,Jan-Feb,2
40.6811,-73.7644,Mar-Apr,1
40.6811,-73.7628,Jan-Feb,1
40.6812,-74.0026,May-Jun,1
40.6812,-73.9928,Jan-Feb,1
40.6812,-73.9928,Mar-Apr,1
40.6812,-73.9928,May-Jun,1
40.6812,-73.9805,Mar-Apr,3
40.6812,-73.9772,Jan-Feb,2
40.6812,-73.9772,Mar-Apr,2
40.6812,-73.9772,May-Jun,3
40.6812,-73.9727,Jan-Feb,6
40.6812,-73.9727,Mar-Apr,2
40.6812,-73.9727,May-Jun,1
40.6812,-73.971,Jan-Feb,1
40.6812,-73.971,Mar-Apr,3
40.6812,-73.971,May-Jun,9
40.6812,-73.965,Jan-Feb,2
40.6812,-73.965,Mar-Apr,2
40.6812,-73.965,May-Jun,2
40.6812,-73.9487,Jan-Feb,3
40.6812,-73.9487,Mar-Apr,3
40.6812,-73.9487,May-Jun,2
40.6812,-73.942,Jan-Feb,1
40.6812,-73.942,Mar-Apr,1
40.6812,-73.942,May-Jun,2
40.6812,-73.9287,Jan-Feb,1
40.6812,-73.9257,Jan-Feb,3
40.6812,-73.9257,Mar-Apr,4
40.6812,-73.9257,May-Jun,4
40.6812,-73.9257,Nov-Dec,1
40.6812,-73.9257,Sep-Oct,1
40.6812,-73.9224,Jan-Feb,2
40.6812,-73.9056,Jan-Feb,1
40.6812,-73.9056,Mar-Apr,1
40.6812,-73.8888,Jan-Feb,1
40.6812,-73.8888,Mar-Apr,2
40.6812,-73.8826,Jan-Feb,3
40.6812,-73.8826,Mar-Apr,1
40.6812,-73.8821,Jan-Feb,2
40.6812,-73.8821,May-Jun,1
40.6812,-73.8807,Mar-Apr,1
40.6812,-73.8807,May-Jun,1
40.6812,-73.8807,Nov-Dec,1
40.6812,-73.877,Jan-Feb,1
40.6812,-73.877,May-Jun,2
40.6812,-73.8696,Jan-Feb,1
40.6812,-73.8635,May-Jun,3
40.6812,-73.8601,Mar-Apr,1
40.6812,-73.8542,May-Jun,4
40.6812,-73.8513,Jan-Feb,1
40.6812,-73.8469,Mar-Apr,4
40.6812,-73.8469,May-Jun,4
40.6812,-73.8398,Mar-Apr,1
40.6812,-73.826,May-Jun,1
40.6812,-73.8085,Mar-Apr,4
40.6812,-73.8085,May-Jun,1
40.6812,-73.8013,Mar-Apr,1
40.6812,-73.8013,May-Jun,2
40.6812,-73.7902,Jan-Feb,3
40.6812,-73.7902,Mar-Apr,2
40.6812,-73.7902,May-Jun,1
40.6812,-73.7802,Jan-Feb,1
40.6812,-73.7397,Jan-Feb,4
40.6812,-73.7397,Mar-Apr,1
40.6812,-73.73,Jan-Feb,1
40.6812,-73.729,May-Jun,1
40.6813,-74.0082,May-Jun,1
40.6813,-73.9975,Jan-Feb,1
40.6813,-73.9941,Jan-Feb,12
40.6813,-73.9941,Mar-Apr,28
40.6813,-73.9941,May-Jun,57
40.6813,-73.9847,Jan-Feb,11
40.6813,-73.9847,Mar-Apr,5
40.6813,-73.9847,May-Jun,4
40.6813,-73.9847,Nov-Dec,1
40.6813,-73.9693,Mar-Apr,2
40.6813,-73.9655,Jan-Feb,1
40.6813,-73.9585,Jan-Feb,1
40.6813,-73.9585,Mar-Apr,1
40.6813,-73.9585,May-Jun,1
40.6813,-73.9565,Jan-Feb,3
40.6813,-73.9565,Mar-Apr,15
40.6813,-73.9565,May-Jun,6
40.6813,-73.9512,Jan-Feb,1
40.6813,-73.9512,May-Jun,1
40.6813,-73.9155,Jan-Feb,2
40.6813,-73.9155,Mar-Apr,2
40.6813,-73.9155,May-Jun,4
40.6813,-73.9114,Jan-Feb,2
40.6813,-73.9114,Mar-Apr,1
40.6813,-73.9114,May-Jun,1
40.6813,-73.9037,Jan-Feb,1
40.6813,-73.9037,May-Jun,3
40.6813,-73.8929,Jan-Feb,1
40.6813,-73.8929,Mar-Apr,3
40.6813,-73.8929,May-Jun,3
40.6813,-73.8918,Jan-Feb,1
40.6813,-73.8918,Mar-Apr,1
40.6813,-73.8731,Jan-Feb,2
40.6813,-73.8731,Mar-Apr,1
40.6813,-73.8731,May-Jun,3
40.6813,-73.8731,Sep-Oct,1
40.6813,-73.8715,Jan-Feb,2
40.6813,-73.8715,Mar-Apr,1
40.6813,-73.8715,May-Jun,3
40.6813,-73.8659,Mar-Apr,1
40.6813,-73.8631,Jan-Feb,2
40.6813,-73.8552,Jan-Feb,1
40.6813,-73.8395,Mar-Apr,1
40.6813,-73.8367,Jan-Feb,2
40.6813,-73.8367,Mar-Apr,2
40.6813,-73.8367,May-Jun,1
40.6813,-73.8367,Sep-Oct,1
40.6813,-73.8341,Jan-Feb,1
40.6813,-73.8116,Mar-Apr,1
40.6813,-73.8043,Mar-Apr,1
40.6813,-73.7648,Jan-Feb,3
40.6813,-73.7648,Mar-Apr,1
40.6813,-73.7437,Jan-Feb,1
40.6814,-73.9964,Jan-Feb,2
40.6814,-73.9964,Sep-Oct,1
40.6814,-73.9953,Jan-Feb,1
40.6814,-73.9953,Mar-Apr,1
40.6814,-73.9787,Jan-Feb,1
40.6814,-73.9787,Mar-Apr,1
40.6814,-73.9755,Mar-Apr,3
40.6814,-73.9755,May-Jun,2
40.6814,-73.9545,Jan-Feb,3
40.6814,-73.9535,Mar-Apr,1
40.6814,-73.9535,May-Jun,1
40.6814,-73.9498,May-Jun,1
40.6814,-73.947,Jan-Feb,1
40.6814,-73.947,May-Jun,1
40.6814,-73.9464,Jan-Feb,1
40.6814,-73.9464,Mar-Apr,3
40.6814,-73.9464,May-Jun,1
40.6814,-73.9435,May-Jun,2
40.6814,-73.9406,Jan-Feb,2
40.6814,-73.9406,Mar-Apr,2
40.6814,-73.9273,Jan-Feb,2
40.6814,-73.9273,Mar-Apr,1
40.6814,-73.9211,Jan-Feb,2
40.6814,-73.9211,Mar-Apr,2
40.6814,-73.9211,May-Jun,4
40.6814,-73.9142,Mar-Apr,1
40.6814,-73.9078,May-Jun,1
40.6814,-73.9031,Mar-Apr,2
40.6814,-73.8907,Jan-Feb,1
40.6814,-73.8879,Jan-Feb,2
40.6814,-73.8879,May-Jun,2
40.6814,-73.8879,Nov-Dec,1
40.6814,-73.8812,Jan-Feb,1
40.6814,-73.8812,May-Jun,1
40.6814,-73.8807,Mar-Apr,1
40.6814,-73.8802,Jan-Feb,1
40.6814,-73.8802,Mar-Apr,1
40.6814,-73.8757,Jan-Feb,8
40.6814,-73.8757,Mar-Apr,12
40.6814,-73.8757,May-Jun,18
40.6814,-73.8725,Jan-Feb,1
40.6814,-73.8725,Nov-Dec,1
40.6814,-73.8687,Jan-Feb,1
40.6814,-73.8687,May-Jun,2
40.6814,-73.8533,Jan-Feb,1
40.6814,-73.8509,May-Jun,1
40.6814,-73.8475,Mar-Apr,1
40.6814,-73.8391,Jan-Feb,2
40.6814,-73.8391,Mar-Apr,2
40.6814,-73.8391,May-Jun,1
40.6814,-73.8386,Jan-Feb,1
40.6814,-73.8386,Mar-Apr,3
40.6814,-73.8386,May-Jun,6
40.6814,-73.8295,Jan-Feb,2
40.6814,-73.8295,May-Jun,1
40.6814,-73.8251,Mar-Apr,1
40.6814,-73.8251,May-Jun,3
40.6814,-73.8218,Jan-Feb,1
40.6814,-73.8218,May-Jun,4
40.6814,-73.8182,May-Jun,2
40.6814,-73.8147,Mar-Apr,1
40.6814,-73.788,Jan-Feb,3
40.6814,-73.7727,Mar-Apr,1
40.6814,-73.7727,May-Jun,1
40.6814,-73.766,Jan-Feb,1
40.6814,-73.7652,Mar-Apr,1
40.6814,-73.7652,May-Jun,2
40.6814,-73.7636,Jan-Feb,2
40.6814,-73.7636,May-Jun,3
40.6814,-73.7618,Jan-Feb,1
40.6814,-73.7558,Mar-Apr,1
40.6814,-73.7486,Mar-Apr,1
40.6814,-73.7308,Mar-Apr,1
40.6815,-74.0053,Jan-Feb,5
40.6815,-74.0053,Mar-Apr,6
40.6815,-74.0053,May-Jun,1
40.6815,-73.9802,Jan-Feb,1
40.6815,-73.9802,Mar-Apr,2
40.6815,-73.9802,May-Jun,1
40.6815,-73.977,Mar-Apr,1
40.6815,-73.977,May-Jun,1
40.6815,-73.9742,May-Jun,1
40.6815,-73.966,May-Jun,2
40.6815,-73.9574,Mar-Apr,1
40.6815,-73.9574,May-Jun,1
40.6815,-73.9557,Jan-Feb,2
40.6815,-73.9557,Mar-Apr,1
40.6815,-73.9524,Jan-Feb,1
40.6815,-73.9524,Mar-Apr,3
40.6815,-73.9524,May-Jun,1
40.6815,-73.9392,Mar-Apr,1
40.6815,-73.9392,May-Jun,3
40.6815,-73.9333,Jan-Feb,1
40.6815,-73.9333,Mar-Apr,1
40.6815,-73.9197,Jan-Feb,1
40.6815,-73.9041,Jan-Feb,1
40.6815,-73.9041,Mar-Apr,2
40.6815,-73.887,Jan-Feb,4
40.6815,-73.887,Mar-Apr,1
40.6815,-73.887,May-Jun,1
40.6815,-73.8802,Mar-Apr,1
40.6815,-73.8802,May-Jun,1
40.6815,-73.875,Mar-Apr,1
40.6815,-73.872,Jan-Feb,1
40.6815,-73.872,Mar-Apr,1
40.6815,-73.872,May-Jun,1
40.6815,-73.8648,Jan-Feb,1
40.6815,-73.8648,Mar-Apr,1
40.6815,-73.8592,Jan-Feb,1
40.6815,-73.8592,May-Jun,1
40.6815,-73.8558,Jan-Feb,1
40.6815,-73.8485,May-Jun,1
40.6815,-73.8465,Jan-Feb,1
40.6815,-73.8455,Mar-Apr,1
40.6815,-73.8247,Jan-Feb,2
40.6815,-73.8039,Jan-Feb,1
40.6815,-73.8004,Mar-Apr,1
40.6815,-73.7924,Jan-Feb,2
40.6815,-73.7924,Mar-Apr,1
40.6815,-73.7924,May-Jun,1
40.6815,-73.7793,Jan-Feb,1
40.6815,-73.7723,Jan-Feb,2
40.6815,-73.7688,Mar-Apr,2
40.6815,-73.7611,Mar-Apr,2
40.6815,-73.7406,Jan-Feb,2
40.6815,-73.7406,Mar-Apr,2
40.6816,-73.9939,Mar-Apr,1
40.6816,-73.9898,Jan-Feb,1
40.6816,-73.9666,Mar-Apr,1
40.6816,-73.958,Jan-Feb,1
40.6816,-73.958,Mar-Apr,4
40.6816,-73.958,May-Jun,3
40.6816,-73.945,Mar-Apr,4
40.6816,-73.945,May-Jun,2
40.6816,-73.9288,Mar-Apr,2
40.6816,-73.9288,Nov-Dec,1
40.6816,-73.9258,May-Jun,1
40.6816,-73.9225,Jan-Feb,2
40.6816,-73.9225,Mar-Apr,2
40.6816,-73.9225,May-Jun,9
40.6816,-73.9128,Nov-Dec,2
40.6816,-73.9128,Sep-Oct,2
40.6816,-73.9088,Mar-Apr,4
40.6816,-73.9088,May-Jun,1
40.6816,-73.8861,Jan-Feb,1
40.6816,-73.8797,Jan-Feb,2
40.6816,-73.8797,Mar-Apr,2
40.6816,-73.8778,Jan-Feb,1
40.6816,-73.8778,Mar-Apr,1
40.6816,-73.8778,May-Jun,1
40.6816,-73.8678,Jan-Feb,1
40.6816,-73.8678,Mar-Apr,1
40.6816,-73.8678,May-Jun,3
40.6816,-73.8554,May-Jun,2
40.6816,-73.8525,Mar-Apr,1
40.6816,-73.8525,May-Jun,1
40.6816,-73.8525,Nov-Dec,1
40.6816,-73.8525,Sep-Oct,1
40.6816,-73.8436,Jan-Feb,1
40.6816,-73.8436,Mar-Apr,1
40.6816,-73.8382,Jan-Feb,2
40.6816,-73.8209,Jan-Feb,1
40.6816,-73.8209,May-Jun,3
40.6816,-73.8174,Jan-Feb,2
40.6816,-73.8139,Mar-Apr,1
40.6816,-73.7964,Jan-Feb,1
40.6816,-73.779,Jan-Feb,1
40.6816,-73.7655,Jan-Feb,2
40.6816,-73.7655,Mar-Apr,4
40.6816,-73.7546,Mar-Apr,1
40.6816,-73.7317,Mar-Apr,1
40.6817,-73.9962,Mar-Apr,1
40.6817,-73.9817,Jan-Feb,6
40.6817,-73.9817,Mar-Apr,6
40.6817,-73.9817,May-Jun,6
40.6817,-73.975,Jan-Feb,4
40.6817,-73.975,Mar-Apr,1
40.6817,-73.975,May-Jun,2
40.6817,-73.9671,Jan-Feb,2
40.6817,-73.9671,May-Jun,2
40.6817,-73.9586,Jan-Feb,3
40.6817,-73.9586,May-Jun,3
40.6817,-73.9536,Jan-Feb,2
40.6817,-73.9536,Mar-Apr,2
40.6817,-73.9536,May-Jun,4
40.6817,-73.9506,Jan-Feb,1
40.6817,-73.9506,May-Jun,2
40.6817,-73.9407,Mar-Apr,1
40.6817,-73.9348,Jan-Feb,1
40.6817,-73.9183,Jan-Feb,7
40.6817,-73.9183,Mar-Apr,4
40.6817,-73.9183,May-Jun,1
40.6817,-73.9115,Mar-Apr,1
40.6817,-73.9115,May-Jun,1
40.6817,-73.9063,Mar-Apr,1
40.6817,-73.9045,Mar-Apr,1
40.6817,-73.892,Mar-Apr,1
40.6817,-73.8791,Jan-Feb,1
40.6817,-73.8791,Mar-Apr,2
40.6817,-73.8791,May-Jun,1
40.6817,-73.8716,Jan-Feb,2
40.6817,-73.8716,Mar-Apr,3
40.6817,-73.8716,May-Jun,2
40.6817,-73.8697,Mar-Apr,1
40.6817,-73.8697,May-Jun,1
40.6817,-73.8669,May-Jun,1
40.6817,-73.8639,May-Jun,1
40.6817,-73.8618,Jan-Feb,1
40.6817,-73.8618,Mar-Apr,1
40.6817,-73.8583,Jan-Feb,1
40.6817,-73.8583,Mar-Apr,1
40.6817,-73.8549,May-Jun,1
40.6817,-73.8496,Jan-Feb,1
40.6817,-73.8471,Mar-Apr,1
40.6817,-73.8358,Jan-Feb,1
40.6817,-73.8358,May-Jun,1
40.6817,-73.8286,Mar-Apr,1
40.6817,-73.8286,May-Jun,1
40.6817,-73.8067,Mar-Apr,2
40.6817,-73.8067,May-Jun,1
40.6817,-73.803,Jan-Feb,1
40.6817,-73.7995,Mar-Apr,1
40.6817,-73.7995,May-Jun,1
40.6817,-73.7841,Mar-Apr,1
40.6817,-73.7765,Jan-Feb,1
40.6817,-73.7765,Mar-Apr,1
40.6817,-73.7711,Jan-Feb,1
40.6817,-73.7711,May-Jun,1
40.6817,-73.7534,Mar-Apr,1
40.6817,-73.7534,May-Jun,1
40.6818,-73.9924,May-Jun,2
40.6818,-73.9831,Jan-Feb,4
40.6818,-73.9831,Mar-Apr,7
40.6818,-73.9831,May-Jun,13
40.6818,-73.9768,Jan-Feb,4
40.6818,-73.9768,May-Jun,3
40.6818,-73.9758,Mar-Apr,1
40.6818,-73.9675,Jan-Feb,8
40.6818,-73.9675,Mar-Apr,2
40.6818,-73.9675,May-Jun,2
40.6818,-73.9591,Mar-Apr,1
40.6818,-73.9499,Jan-Feb,1
40.6818,-73.9499,Mar-Apr,2
40.6818,-73.9499,May-Jun,1
40.6818,-73.9436,Jan-Feb,1
40.6818,-73.9436,Mar-Apr,1
40.6818,-73.9303,Jan-Feb,1
40.6818,-73.9303,Mar-Apr,3
40.6818,-73.9303,May-Jun,4
40.6818,-73.9242,Jan-Feb,9
40.6818,-73.9242,Mar-Apr,26
40.6818,-73.9242,May-Jun,15
40.6818,-73.917,Jan-Feb,1
40.6818,-73.917,Nov-Dec,1
40.6818,-73.9085,Jan-Feb,1
40.6818,-73.9085,May-Jun,2
40.6818,-73.8938,Jan-Feb,3
40.6818,-73.8938,Mar-Apr,1
40.6818,-73.8938,May-Jun,5
40.6818,-73.8898,Jan-Feb,1
40.6818,-73.8898,May-Jun,1
40.6818,-73.8851,Mar-Apr,4
40.6818,-73.8851,May-Jun,2
40.6818,-73.8765,Jan-Feb,1
40.6818,-73.8765,May-Jun,1
40.6818,-73.8711,Jul-Aug,1
40.6818,-73.8427,Jan-Feb,3
40.6818,-73.8427,Mar-Apr,1
40.6818,-73.8427,May-Jun,1
40.6818,-73.8374,Jan-Feb,3
40.6818,-73.8374,Mar-Apr,1
40.6818,-73.8374,May-Jun,2
40.6818,-73.8324,May-Jun,1
40.6818,-73.8026,May-Jun,1
40.6818,-73.7816,Jan-Feb,1
40.6818,-73.7749,Jan-Feb,2
40.6818,-73.7749,Mar-Apr,2
40.6818,-73.7671,Mar-Apr,1
40.6818,-73.7659,Jan-Feb,1
40.6818,-73.7659,Mar-Apr,1
40.6818,-73.7659,May-Jun,4
40.6818,-73.7644,Mar-Apr,1
40.6818,-73.7644,May-Jun,2
40.6818,-73.7628,Jul-Aug,1
40.6818,-73.7628,Mar-Apr,1
40.6818,-73.7501,Mar-Apr,1
40.6818,-73.7414,Nov-Dec,1
40.6818,-73.7325,Jan-Feb,2
40.6818,-73.7325,Nov-Dec,1
40.6818,-73.7284,Jan-Feb,1
40.6819,-74.0057,Jan-Feb,1
40.6819,-74.0057,May-Jun,1
40.6819,-73.9994,May-Jun,1
40.6819,-73.9883,May-Jun,3
40.6819,-73.9741,Jan-Feb,4
40.6819,-73.9741,Mar-Apr,1
40.6819,-73.9741,Nov-Dec,1
40.6819,-73.9724,Jan-Feb,2
40.6819,-73.9724,Mar-Apr,2
40.6819,-73.9724,May-Jun,2
40.6819,-73.9681,Jan-Feb,3
40.6819,-73.9681,May-Jun,2
40.6819,-73.9635,May-Jun,1
40.6819,-73.9558,Jan-Feb,1
40.6819,-73.9558,Mar-Apr,1
40.6819,-73.9422,May-Jun,4
40.6819,-73.9422,Nov-Dec,1
40.6819,-73.9363,Jan-Feb,2
40.6819,-73.9225,Jan-Feb,1
40.6819,-73.9225,Mar-Apr,3
40.6819,-73.9225,May-Jun,2
40.6819,-73.9198,Jan-Feb,3
40.6819,-73.9198,Mar-Apr,2
40.6819,-73.9103,Jan-Feb,5
40.6819,-73.9103,Mar-Apr,4
40.6819,-73.9103,May-Jun,1
40.6819,-73.9103,Nov-Dec,2
40.6819,-73.9087,Mar-Apr,2
40.6819,-73.9049,Mar-Apr,1
40.6819,-73.8842,Jan-Feb,2
40.6819,-73.8842,Mar-Apr,1
40.6819,-73.8842,May-Jun,1
40.6819,-73.8785,Jan-Feb,2
40.6819,-73.8785,Mar-Apr,4
40.6819,-73.8785,May-Jun,3
40.6819,-73.8634,May-Jun,1
40.6819,-73.8277,Jan-Feb,1
40.6819,-73.8277,May-Jun,3
40.6819,-73.8235,Mar-Apr,1
40.6819,-73.8165,Jan-Feb,1
40.6819,-73.8156,Jan-Feb,1
40.6819,-73.813,Jan-Feb,1
40.6819,-73.813,May-Jun,1
40.6819,-73.8094,Mar-Apr,1
40.6819,-73.8094,May-Jun,1
40.6819,-73.7906,Jan-Feb,2
40.6819,-73.7906,Mar-Apr,6
40.6819,-73.7906,May-Jun,1
40.6819,-73.7724,Jan-Feb,2
40.6819,-73.7724,Mar-Apr,1
40.6819,-73.7724,May-Jun,1
40.6819,-73.7695,Jan-Feb,1
40.6819,-73.7593,Mar-Apr,1
40.6819,-73.7383,Mar-Apr,1
40.6819,-73.7334,Jan-Feb,1
40.682,-74.0026,Jan-Feb,1
40.682,-73.9984,Jan-Feb,1
40.682,-73.9972,Mar-Apr,2
40.682,-73.9972,May-Jun,1
40.682,-73.9949,Jan-Feb,1
40.682,-73.9949,Mar-Apr,1
40.682,-73.9937,Jan-Feb,2
40.682,-73.9783,Jan-Feb,2
40.682,-73.9783,May-Jun,4
40.682,-73.9687,Jan-Feb,1
40.682,-73.9687,Mar-Apr,1
40.682,-73.9596,Jan-Feb,1
40.682,-73.9574,Jan-Feb,1
40.682,-73.9574,May-Jun,3
40.682,-73.9546,Jan-Feb,1
40.682,-73.9546,May-Jun,1
40.682,-73.9482,Jan-Feb,11
40.682,-73.9482,Mar-Apr,6
40.682,-73.9482,May-Jun,9
40.682,-73.9482,Nov-Dec,1
40.682,-73.9349,May-Jun,1
40.682,-73.9319,Jan-Feb,1
40.682,-73.9156,Jan-Feb,2
40.682,-73.9156,Mar-Apr,1
40.682,-73.9156,May-Jun,3
40.682,-73.9036,Jan-Feb,1
40.682,-73.9036,Mar-Apr,1
40.682,-73.9036,May-Jun,1
40.682,-73.8894,Jan-Feb,1
40.682,-73.8833,Jan-Feb,1
40.682,-73.8833,Mar-Apr,2
40.682,-73.8833,May-Jun,1
40.682,-73.8779,Jan-Feb,2
40.682,-73.8779,Mar-Apr,1
40.682,-73.8779,May-Jun,3
40.682,-73.8575,Jan-Feb,1
40.682,-73.8575,Mar-Apr,2
40.682,-73.8575,May-Jun,1
40.682,-73.8541,Jan-Feb,4
40.682,-73.8541,May-Jun,5
40.682,-73.8512,May-Jun,1
40.682,-73.8419,Mar-Apr,1
40.682,-73.8419,May-Jun,2
40.682,-73.837,Jan-Feb,2
40.682,-73.837,Mar-Apr,1
40.682,-73.837,May-Jun,1
40.682,-73.835,Jan-Feb,1
40.682,-73.835,Mar-Apr,4
40.682,-73.835,May-Jun,1
40.682,-73.8161,May-Jun,1
40.682,-73.8089,Mar-Apr,1
40.682,-73.8021,Jan-Feb,1
40.682,-73.7986,Jan-Feb,1
40.682,-73.7986,Mar-Apr,2
40.682,-73.7884,Jan-Feb,1
40.682,-73.7884,Mar-Apr,1
40.682,-73.7884,May-Jun,1
40.682,-73.7807,Jan-Feb,3
40.682,-73.7663,Mar-Apr,2
40.682,-73.7614,Nov-Dec,1
40.682,-73.7423,Mar-Apr,1
40.682,-73.7423,May-Jun,1
40.6821,-74.0073,May-Jun,2
40.6821,-73.996,Mar-Apr,1
40.6821,-73.996,May-Jun,1
40.6821,-73.9868,Jan-Feb,1
40.6821,-73.9868,May-Jun,1
40.6821,-73.9829,Jan-Feb,1
40.6821,-73.9829,Mar-Apr,1
40.6821,-73.9829,May-Jun,1
40.6821,-73.9766,Jan-Feb,2
40.6821,-73.9646,Mar-Apr,1
40.6821,-73.9646,May-Jun,3
40.6821,-73.9601,Jan-Feb,1
40.6821,-73.9601,Mar-Apr,1
40.6821,-73.9537,Jan-Feb,1
40.6821,-73.9537,Mar-Apr,1
40.6821,-73.9437,Jan-Feb,1
40.6821,-73.9437,May-Jun,1
40.6821,-73.9379,Mar-Apr,1
40.6821,-73.9379,May-Jun,1
40.6821,-73.9274,Jan-Feb,1
40.6821,-73.9274,Mar-Apr,1
40.6821,-73.9274,May-Jun,2
40.6821,-73.9212,Jan-Feb,1
40.6821,-73.9116,Mar-Apr,1
40.6821,-73.9116,May-Jun,1
40.6821,-73.9091,May-Jun,1
40.6821,-73.9071,Jan-Feb,1
40.6821,-73.9071,Mar-Apr,2
40.6821,-73.9071,May-Jun,3
40.6821,-73.8933,May-Jun,1
40.6821,-73.8912,Jan-Feb,4
40.6821,-73.89,May-Jun,1
40.6821,-73.8738,Mar-Apr,5
40.6821,-73.8738,May-Jun,3
40.6821,-73.8738,Sep-Oct,1
40.6821,-73.8625,Mar-Apr,6
40.6821,-73.8625,May-Jun,2
40.6821,-73.8191,Mar-Apr,1
40.6821,-73.812,Jan-Feb,1
40.6821,-73.812,Mar-Apr,2
40.6821,-73.7827,Mar-Apr,2
40.6821,-73.7746,Mar-Apr,3
40.6821,-73.7746,May-Jun,2
40.6822,-73.9881,Jan-Feb,1
40.6822,-73.9881,Mar-Apr,1
40.6822,-73.9881,May-Jun,3
40.6822,-73.9798,Mar-Apr,3
40.6822,-73.9559,Mar-Apr,1
40.6822,-73.9559,May-Jun,1
40.6822,-73.9499,Jan-Feb,3
40.6822,-73.9499,May-Jun,1
40.6822,-73.9466,Jan-Feb,1
40.6822,-73.9466,Mar-Apr,1
40.6822,-73.9466,May-Jun,2
40.6822,-73.9334,Jan-Feb,1
40.6822,-73.9334,Mar-Apr,1
40.6822,-73.917,Nov-Dec,1
40.6822,-73.9093,Mar-Apr,1
40.6822,-73.9092,May-Jun,1
40.6822,-73.9053,Jan-Feb,1
40.6822,-73.9053,Mar-Apr,1
40.6822,-73.9053,May-Jun,1
40.6822,-73.889,May-Jun,1
40.6822,-73.8823,Jan-Feb,1
40.6822,-73.8823,Mar-Apr,1
40.6822,-73.8823,May-Jun,4
40.6822,-73.8771,Jan-Feb,1
40.6822,-73.8771,Mar-Apr,5
40.6822,-73.8698,Jan-Feb,2
40.6822,-73.8698,May-Jun,1
40.6822,-73.86,Jan-Feb,1
40.6822,-73.8532,Mar-Apr,1
40.6822,-73.8532,May-Jun,2
40.6822,-73.8532,Nov-Dec,1
40.6822,-73.8518,May-Jun,2
40.6822,-73.8507,May-Jun,1
40.6822,-73.8455,Jan-Feb,2
40.6822,-73.8366,Jan-Feb,3
40.6822,-73.8366,Mar-Apr,2
40.6822,-73.8366,May-Jun,1
40.6822,-73.8222,May-Jun,1
40.6822,-73.8085,Jan-Feb,1
40.6822,-73.8013,Mar-Apr,1
40.6822,-73.7977,Jan-Feb,1
40.6822,-73.7942,May-Jun,3
40.6822,-73.7926,Jan-Feb,1
40.6822,-73.7926,Mar-Apr,1
